matrix_id,candidate_id,vector,support,support_size,extended_support,extended_support_size,shift_reference,is_ess,reason_ess,payoff,payoff_double
19,33,"0,0,0,0,0,0,0,0,25/187,137/374,137/374,25/187",3840,4,3840,4,0,True,T_pd_rat,56169/374,150.184492
19,34,"1231/59793,0,0,5000/19931,27331/59793,5000/19931,0,0,1231/59793,0,0,0",313,5,1405,8,34,False,F_not_copos,2993100/19931,150.173097
19,35,"0,0,5000/19931,27331/59793,5000/19931,0,0,1231/59793,0,0,0,1231/59793",2204,5,2750,8,34,False,F_not_copos,2993100/19931,150.173097
19,36,"0,5000/19931,27331/59793,5000/19931,0,0,1231/59793,0,0,0,1231/59793,0",1102,5,1375,8,34,False,F_not_copos,2993100/19931,150.173097
19,37,"5000/19931,27331/59793,5000/19931,0,0,1231/59793,0,0,0,1231/59793,0,0",551,5,2735,8,34,False,F_not_copos,2993100/19931,150.173097
19,38,"27331/59793,5000/19931,0,0,1231/59793,0,0,0,1231/59793,0,0,5000/19931",2323,5,3415,8,34,False,F_not_copos,2993100/19931,150.173097
19,39,"5000/19931,0,0,1231/59793,0,0,0,1231/59793,0,0,5000/19931,27331/59793",3209,5,3755,8,34,False,F_not_copos,2993100/19931,150.173097
19,40,"0,0,1231/59793,0,0,0,1231/59793,0,0,5000/19931,27331/59793,5000/19931",3652,5,3925,8,34,False,F_not_copos,2993100/19931,150.173097
19,41,"0,1231/59793,0,0,0,1231/59793,0,0,5000/19931,27331/59793,5000/19931,0",1826,5,4010,8,34,False,F_not_copos,2993100/19931,150.173097
19,42,"1231/59793,0,0,0,1231/59793,0,0,5000/19931,27331/59793,5000/19931,0,0",913,5,2005,8,34,False,F_not_copos,2993100/19931,150.173097
19,43,"0,0,0,1231/59793,0,0,5000/19931,27331/59793,5000/19931,0,0,1231/59793",2504,5,3050,8,34,False,F_not_copos,2993100/19931,150.173097
19,44,"0,0,1231/59793,0,0,5000/19931,27331/59793,5000/19931,0,0,1231/59793,0",1252,5,1525,8,34,False,F_not_copos,2993100/19931,150.173097
19,45,"0,1231/59793,0,0,5000/19931,27331/59793,5000/19931,0,0,1231/59793,0,0",626,5,2810,8,34,False,F_not_copos,2993100/19931,150.173097
19,46,"1/6,1/4,0,0,1/6,0,0,1/4,1/6,0,0,0",403,5,4095,12,46,False,F_not_copos,150,150.0
19,47,"1/4,0,0,1/6,0,0,1/4,1/6,0,0,0,1/6",2249,5,4095,12,46,False,F_not_copos,150,150.0
19,48,"0,0,1/6,0,0,1/4,1/6,0,0,0,1/6,1/4",3172,5,4095,12,46,False,F_not_copos,150,150.0
19,49,"0,1/6,0,0,1/4,1/6,0,0,0,1/6,1/4,0",1586,5,4095,12,46,False,F_not_copos,150,150.0
19,50,"1/6,0,0,1/4,1/6,0,0,0,1/6,1/4,0,0",793,5,4095,12,46,False,F_not_copos,150,150.0
19,51,"0,0,1/4,1/6,0,0,0,1/6,1/4,0,0,1/6",2444,5,4095,12,46,False,F_not_copos,150,150.0
19,52,"0,1/4,1/6,0,0,0,1/6,1/4,0,0,1/6,0",1222,5,4095,12,46,False,F_not_copos,150,150.0
19,53,"1/4,1/6,0,0,0,1/6,1/4,0,0,1/6,0,0",611,5,4095,12,46,False,F_not_copos,150,150.0
19,54,"1/6,0,0,0,1/6,1/4,0,0,1/6,0,0,1/4",2353,5,4095,12,46,False,F_not_copos,150,150.0
19,55,"0,0,0,1/6,1/4,0,0,1/6,0,0,1/4,1/6",3224,5,4095,12,46,False,F_not_copos,150,150.0
19,56,"0,0,1/6,1/4,0,0,1/6,0,0,1/4,1/6,0",1612,5,4095,12,46,False,F_not_copos,150,150.0
19,57,"0,1/6,1/4,0,0,1/6,0,0,1/4,1/6,0,0",806,5,4095,12,46,False,F_not_copos,150,150.0
19,58,"1/6,1/6,0,0,1/6,1/6,0,0,1/6,1/6,0,0",819,6,4095,12,0,True,T_copos,150,150.0
19,59,"0,1/6,1/6,0,0,1/6,1/6,0,0,1/6,1/6,0",1638,6,4095,12,0,False,F_not_copos,150,150.0
19,60,"1/6,0,0,1/6,1/6,0,0,1/6,1/6,0,0,1/6",2457,6,4095,12,0,False,F_not_copos,150,150.0
19,61,"0,0,1/6,1/6,0,0,1/6,1/6,0,0,1/6,1/6",3276,6,4095,12,0,False,F_not_copos,150,150.0
